Key,Demographic,Ad Duration,Platform,Building,Reinforcing,Impacting,Activating,Active 1 Sec,Active 2 Sec,Active 3 Sec,Active 4 Sec,Active 5 Sec,Active 6 Sec,Active 7 Sec,Active 8 Sec,Active 9 Sec,Active 10 Sec,Any 1 Sec,Any 2 Sec,Any 3 Sec,Any 4 Sec,Any 5 Sec,Any 6 Sec,Any 7 Sec,Any 8 Sec,Any 9 Sec,Any 10 Sec
YouTube VevoP18-6415sec,P18-64,15sec,YouTube Vevo,0.394668703,0.789170545,0.382926397,0.622482248,0.622482248,0.57166737,0.486370969,0.433741275,0.382926397,0.343000422,0.303074447,0.284926277,0.234111399,0.19055579,1,1,1,0.89150907,0.789170545,0.715556031,0.649868232,0.570288019,0.446151028,0.394668703
YouTube VevoP18-6430sec,P18-64,30sec,YouTube Vevo,0.413443432,0.826747812,0.404877689,0.658166101,0.658166101,0.604438256,0.51425223,0.458605534,0.404877689,0.362662953,0.320448218,0.301259702,0.247531857,0.201479419,1,1,1,0.933981136,0.826747812,0.749548725,0.68058125,0.59759774,0.467727482,0.413443432
YouTube VevoP18-64Other,P18-64,Other,YouTube Vevo,0.394668703,0.789170545,0.382926397,0.622482248,0.622482248,0.57166737,0.486370969,0.433741275,0.382926397,0.343000422,0.303074447,0.284926277,0.234111399,0.19055579,1,1,1,0.89150907,0.789170545,0.715556031,0.649868232,0.570288019,0.446151028,0.394668703
YouTube VevoP25-5415sec,P25-54,15sec,YouTube Vevo,0.394668703,0.789170545,0.382926397,0.622482248,0.622482248,0.57166737,0.486370969,0.433741275,0.382926397,0.343000422,0.303074447,0.284926277,0.234111399,0.19055579,1,1,1,0.89150907,0.789170545,0.715556031,0.649868232,0.570288019,0.446151028,0.394668703
YouTube VevoP25-5430sec,P25-54,30sec,YouTube Vevo,0.413443432,0.826747812,0.404877689,0.658166101,0.658166101,0.604438256,0.51425223,0.458605534,0.404877689,0.362662953,0.320448218,0.301259702,0.247531857,0.201479419,1,1,1,0.933981136,0.826747812,0.749548725,0.68058125,0.59759774,0.467727482,0.413443432
YouTube VevoP25-54Other,P25-54,Other,YouTube Vevo,0.394668703,0.789170545,0.382926397,0.622482248,0.622482248,0.57166737,0.486370969,0.433741275,0.382926397,0.343000422,0.303074447,0.284926277,0.234111399,0.19055579,1,1,1,0.89150907,0.789170545,0.715556031,0.649868232,0.570288019,0.446151028,0.394668703
Cinema Val Morgan MAPP18+15sec,P18+,15sec,Cinema Val Morgan MAP,0.789,0.853,0.897,0.954,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789
Cinema Val Morgan MAPP18+30sec,P18+,30sec,Cinema Val Morgan MAP,0.9,0.919,0.941,0.962,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Cinema Val Morgan MAPP18+Other,P18+,Other,Cinema Val Morgan MAP,0.789,0.853,0.897,0.954,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789
Cinema Val Morgan MAPP18-4415sec,P18-44,15sec,Cinema Val Morgan MAP,0.789,0.853,0.897,0.954,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789
Cinema Val Morgan MAPP18-4430sec,P18-44,30sec,Cinema Val Morgan MAP,0.9,0.919,0.941,0.962,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Cinema Val Morgan MAPP18-44Other,P18-44,Other,Cinema Val Morgan MAP,0.789,0.853,0.897,0.954,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789
Cinema Val Morgan MAPP18-6415sec,P18-64,15sec,Cinema Val Morgan MAP,0.789,0.853,0.897,0.954,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789
Cinema Val Morgan MAPP18-6430sec,P18-64,30sec,Cinema Val Morgan MAP,0.9,0.919,0.941,0.962,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Cinema Val Morgan MAPP18-64Other,P18-64,Other,Cinema Val Morgan MAP,0.789,0.853,0.897,0.954,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789
Cinema Val Morgan MAPP25-5415sec,P25-54,15sec,Cinema Val Morgan MAP,0.789,0.853,0.897,0.954,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789
Cinema Val Morgan MAPP25-5430sec,P25-54,30sec,Cinema Val Morgan MAP,0.9,0.919,0.941,0.962,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Cinema Val Morgan MAPP25-54Other,P25-54,Other,Cinema Val Morgan MAP,0.789,0.853,0.897,0.954,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789
Cinema Val Morgan RoadblockP18+15sec,P18+,15sec,Cinema Val Morgan Roadblock,0.789,0.853,0.897,0.954,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789
Cinema Val Morgan RoadblockP18+30sec,P18+,30sec,Cinema Val Morgan Roadblock,0.9,0.919,0.941,0.962,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Cinema Val Morgan RoadblockP18+Other,P18+,Other,Cinema Val Morgan Roadblock,0.789,0.853,0.897,0.954,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789
Cinema Val Morgan RoadblockP18-4415sec,P18-44,15sec,Cinema Val Morgan Roadblock,0.789,0.853,0.897,0.954,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789
Cinema Val Morgan RoadblockP18-4430sec,P18-44,30sec,Cinema Val Morgan Roadblock,0.9,0.919,0.941,0.962,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Cinema Val Morgan RoadblockP18-44Other,P18-44,Other,Cinema Val Morgan Roadblock,0.789,0.853,0.897,0.954,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789
Cinema Val Morgan RoadblockP18-6415sec,P18-64,15sec,Cinema Val Morgan Roadblock,0.789,0.853,0.897,0.954,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789
Cinema Val Morgan RoadblockP18-6430sec,P18-64,30sec,Cinema Val Morgan Roadblock,0.9,0.919,0.941,0.962,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Cinema Val Morgan RoadblockP18-64Other,P18-64,Other,Cinema Val Morgan Roadblock,0.789,0.853,0.897,0.954,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789
Cinema Val Morgan RoadblockP25-5415sec,P25-54,15sec,Cinema Val Morgan Roadblock,0.789,0.853,0.897,0.954,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789
Cinema Val Morgan RoadblockP25-5430sec,P25-54,30sec,Cinema Val Morgan Roadblock,0.9,0.919,0.941,0.962,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Cinema Val Morgan RoadblockP25-54Other,P25-54,Other,Cinema Val Morgan Roadblock,0.789,0.853,0.897,0.954,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.853,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789
